1bzg,34
3htsb,82
1hkt,106
1gdha,320
2naca,374
1rypb,250
1pmaa,221
1rypg,244
1rype,242
1rypf,233
1rypc,244
1rypd,241
1rypa,243
1pma1,203
1ryph,205
1rypl,212
1rypi,222
1rypk,198
1neda,180
1ryp1,222
1rypj,204
1ryp2,233
1f4na,59
1rpo,61
1l1ya,642
1fce,629
1fjge,68
1pkp,74
1apf,49
1ahl,49
1atx,46
1sh1,48
1bds,43
1bcpc,110
1bcpb,110
1dwma,69
1tin,68
1lw6i,63
1csei,63
1a4ia,285
1b0aa,287
1ejda,418
1g6sa,427
2dri,271
1abe,305
1gca,309
1rpja,288
1gz0a,235
1ipaa,258
1vsd,146
1biza,147
1qpaa,343
1lgaa,343
1mn2,357
1arp,336
2cyp,293
1kbla,364
1h6za,371
2oata,404
1d7ua,431
1dtya,429
1gtxa,462
1h72c,163
1fi4a,185
1a4sa,503
1bxsa,494
1ag8a,493
1ad3a,446
1qjva,342
1gq8a,318
1eo1a,124
1o13a,105
1b25a,611
1aora,605
1g72b,57
1h4ib,73
1f52a,468
1htqa,477
2cdv,107
2cym,107
1wad,111
3cyr,107
2cy3,118
1aqe,110
2hpaa,342
1rpt,342
1ihp,434
1h4xa,110
1buz,116
1otfa,59
1bjpa,62
4cln,148
3cln,143
5tnc,161
1tn4,157
1aj4,160
1br1b,148
2scpa,174
2sas,185
1hssa,111
1bea,116
1b1u,117
1cf1a,200
1g4ma,183
1cwva3,94
1cwva1,96
1cwva2,103
1bg1a,558
1bf5a,544
1dro,122
1btn,106
1pls,113
1fgya,125
1faoa,100
1qqga,103
1bak,119
1dyna,113
1dbha,128
1b55a,163
1mai,119
1fhoa,119
1foea,160
2cav,346
2phla,360
1mhla,570
1cqea,510
1ig4a,75
1qk9a,92
2ltn,228
1len,228
1lgc,231
1loe,227
1lte,239
2pela,232
5cna,238
1lec,242
1sbf,234
1wbla,237
1avba,226
1lu1,253
1jo0a,97
1ln4a,98
3pcgm,233
3pcga,200
1g9la,61
1i2ta,61
1yea,112
1ycc,108
2pcbb,104
5cytr,103
1ccr,111
1cry,107
1hroa,105
1cxc,124
1c2ra,116
155c,121
2c2c,112
1ja0a,272
1f20a,270
1mspa,124
1grwa,124
1h83a,459
1f8sa,482
1r69,63
2cro,65
1adr,76
1lmb3,87
1bp2,123
1p2p,124
1poba,118
1ae7,119
1buna,120
1vip,121
1vpi,122
1aokb,122
1psj,124
1vapa,123
1pp2r,122
1jiaa,122
1a2aa,122
1cl5a,121
1clpa,121
1goda,121
1ppa,121
1bbc,124
1bif,213
1k6ma,213
1feha,389
1hfel,396
1im4a,205
1jx4a,200
1ccva,56
1ate,62
1eaic,61
1coua,85
1cld,33
1d66a,41
2hapc,45
1jeya,493
1jeyb,530
1evua,707
1g0da,666
2gar,188
1fmta,200
1ct9a,497
1jgta,490
1mdya,68
1an4a,65
1hloa,80
1am9a,80
1a0aa,63
2ilk,155
1vlk,142
1fa0a,509
1f5aa,455
1h2wa,280
1n1ma,257
1gai,472
1ayx,492
1dqza,280
1f0na,284
1qi9a,555
1qhba,595
1gjha,164
1maz,143
1f16a,192
1fgs,282
1uag,194
1qc6a,104
1evha,111
1aoza,552
1a65a,504
1ald,363
1fbaa,360
1a5ca,342
2af8,86
1acp,77
1utea,302
1qhwa,300
4kbpa,312
1jn1a,157
1gx1a,153
1iv3a,150
1cr8a,42
1ajj,37
1ldl,46
1ldr,41
1hpi,71
2hipa,71
1ckua,85
1isua,62
3hipa,82
2occa,514
1ar1a,529
1gnla,543
1gnta,553
1ctl,85
1qli,59
1a7i,60
1b8ta1,69
1iml,76
1eq8a,23
1dxza,27
1e6vb,183
1mrob,187
1e6yb,184
1esl,120
1rdo1,111
1msba,115
1tn3,137
2afp,129
1qdda,144
1ixxa,129
1ixxb,123
1hoca,178
2vaba,178
3hlaa,178
2hlaa,178
1hsaa,178
1iqca,158
1eb7a,153
1f8ga,368
1pjca,361
1d7qa,82
1jt8a,83
1luca,326
1lucb,320
1fvpb1,231
1nfp1,228
1jfla1,115
1b74a1,105
1jfla2,111
1b74a2,108
1esma,305
1a7j,279
1noa,113
2mcm,112
1acx,108
1akp,114
1bdo,80
1lac,80
1ghk,79
1iyv,79
1pmr,80
1qjoa,80
1fyc,106
1aaza,87
1ego,85
1thx,108
2trxa,108
3trx,105
3grx,82
1akz,223
1udg,228
1uuga,222
1dd5a,184
1eh1a,185
1ek8a,185
1ge9a,184
1ulo,152
1cx1a,153
1jj2e1,79
1rl6a1,75
1jj2e2,93
1rl6a2,89
1b9la,119
1dhn,121
1avk,620
1a2va,654
1spua,633
1ksia,641
1fsha,94
1o7fa,94
1kkoa,242
1kd0a,240
1pama,104
1d3ca,103
1cgt,105
1ciu,105
1cyg,106
1qhpa,110
1kum,108
1cqya,99
1f52a,368
1htqa,374
1jlja,169
1eava,153
1di6a,183
1g8la,150
1aoqa,551
1nira,538
1h7sa,125
1b63a,115
1kkoa,401
1kd0a,396
1a31a,241
1a41,221
1jp3a,210
1f75a,217
1yge,839
1byt,836
2masa,313
1ezra,312
1aoha,143
1anu,138
1opy,123
8cho,125
3csua,290
2otca,333
1orta,335
1a1s,313
1otha,321
1gc5a,467
1l2la,432
1tfi,50
1qyp,57
1vom,730
1b7ta,766
1chka,238
1qgia,259
1l58,164
1k28a,173
1qtsa,247
1e42a,233
1efdn,262
1n2za,245
1dhfa,182
8dfr,186
4dfra,159
3dfr,162
1c9oa,66
1csp,67
1mjc,69
2nlla,66
1hra,80
2nllb,78
1hcp,75
1lata,71
1qtsa,133
1e42a,120
1c96a,447
1l5ja,443
1rvva,154
1c2ya,155
1ejba,168
1c41a,165
1di0a,148
1gkea,120
2pabb,114
1tfpa,114
1frpa,321
1ftaa,320
1spia,334
1bk4a,315
1llwa,785
1ea0a,761
1qsda,102
1h7ca,99
1rgs,119
1cgpa,128
1hml,123
1alc,122
1hfya,120
1hfx,123
1ghla,130
1lzt,129
1lz3,129
1hhl,129
1lmn,129
1lz1,130
1jug,125
2eql,129
1cz5a,90
1e32a,86
1svfa,64
1svfb,38
1cola,197
1a87,201
1cii,185
1gyta,179
1lam,159
1dgja,713
1hlra,714
1fo4a,796
1jrob,759
1ffvb,795
1n62b,804
1bgyd,241
1ezvd,245
1b1ya,500
1byb,490
1b9za,418
1rie,127
1rfs,127
1ax4a,464
1tpla,426
2if1,87
1d1ra,83
1shka,158
1kaga,158
1ejha,180
1ap8,213
1bx4a,342
1rkd,306
1apyb,141
1ayyb,143
1rl2a,69
1jj2a,68
1bj51,195
1bj52,192
1bj53,195
1e3aa,818
1fm2a,659
1prc,856
1aij,830
1pina,119
1eq3a,96
1iow,96
1ehia,132
1h7ea,245
1ezia,211
1bcce,69
1bgye,75
1ezve,65
1dpga,195
1qkia,190
1f81a,87
1l8ca,95
1mxb,377
1qm4a,368
1d9ya,309
1mrp,309
1anf,369
1jxpa,189
1a1rb,200
1wab,212
1fxwf,212
1mroa,543
1e6va,545
1e6ya,564
2abd,86
1hbka,89
1hlca,129
1slta,133
1gana,134
3gala,134
1a3k,137
1c9sa,69
1wapa,68
1bxni,129
1bwvs,138
8ruci,123
1burs,123
3rubs,123
1gk8i,125
1rblm,109
1ubq,76
1ndda,74
1bt0a,73
2nipa,286
1cp2a,269
1dpga,485
1qkia,487
1fbxa,221
1fb1a,196
1fvka,188
1bed,181
3cla,213
1e2o,232
1eaf,244
1b5sa,242
1wod,231
1atg,231
1h8ca,82
1i42a,89
1zaa1,31
1zaa2,28
1zaa3,26
1ard,29
1znf,25
2drp2,29
3znf,30
5znf,30
1bboN,27
2drp1,34
1paa,30
1sp1,29
1sp2,31
1zfd,32
1znm,26
1vih,71
1khma,89
1dtwb,188
1qs0b,195
1trka,197
1a6f,113
1d6ta,117
1trka,335
1l8aa,404
1hx0a,402
1smd,402
1jae,377
1g94a,354
1bag,347
1smaa,382
1bvza,382
1uok,479
2aaa,381
7taa,381
1cgt,406
1d3ca,406
1ciu,406
1cyg,402
1qhpa,407
1hvxa,393
1vjs,380
1gcya,354
1avaa,346
1ehaa,400
1bf2,475
1g5aa,478
1gjwa,505
1bqfa,25
1b5na,23
1hrla,23
1evua,149
1g0da,135
1ff3a,210
1fvga,189
1iqca,150
1eb7a,164
1n1ba,201
5eau,200
2pgd,473
1pgjb,478
1gyta,324
1lam,325
1qr6a,248
1llqa,294
1xxaa,71
1b4ba,71
1afwa,390
1kas,411
1es7b,83
1btea,92
1bgyd,195
1ezvd,198
1rds,105
1fus,105
1bu4,104
1pbk,116
1rot,118
1fkb,107
1yat,113
1b43a,120
1a77,108
2irfg,109
1if1a,105
1mpya,307
1han,287
1dhy,278
1kvva,104
1jida,114
1pfc,99
1fc1ac1,104
1fc1ac2,98
1mamhc,93
4fabhc,93
3hflhc,92
2fb4hc,98
1dfblc,102
2fbjlc,102
2fb4lc,100
2fbjhc,97
1cqka,101
1q0na,158
1cbka,160
1bina,143
1lh1,153
1hlm,158
1hlb,157
2mm1,153
1pmba,153
1ymb,153
1mbs,153
1emy,153
1lht,153
1myt,146
2pghb,146
2hhbb,146
1hdab,145
2mhbb,146
1hdsb,145
1fdhg,146
1spgb,147
1hbhb,146
1outb,146
1spga,143
1pbxa,142
1hdaa,141
2hhba,141
2mhba,141
2pgha,141
1hdsa,141
1outa,142
2lhb,149
2hbg,147
3sdha,145
1mba,146
1itha,141
1ecd,136
1a4fa,141
1a4fb,146
1a9we,145
1hbra,141
1a6m,151
1cg5a,141
1cg5b,141
1li1a,228
1li1c,224
2ffha,100
1qb2a,106
1b6g,308
1cqwa,295
1ehya,282
1cr6a,317
1a8s,273
1a88a,275
1a8q,274
1brt,277
1c4xa,281
1dpga,290
1qkia,297
2dtr,61
1fx7a,64
1xbl,75
1hdj,77
1i7bb,311
1mhmb,307
1jdw,360
1bwda,348
2bbkl,125
1mdal,121
1cvl,316
4lipd,319
1qgxa,354
2hhma,272
1inp,400
3cd42,80
1cid2,72
1asza,490
1lyla,483
1b8aa,438
1lfo,126
1eioa,127
3ifba,131
1ifc,131
1bwya,132
1hmt,131
1fdqa,131
1pmpa,131
1lif,131
1b56,133
1ftpa,133
1cbia,136
1cbs,137
1crb,134
1opba,133
1ggla,134
1mdc,131
1bhga,304
1bgla,292
1fnga,182
1fv1a,179
1iaka,182
1hdma,184
1cf1a,173
1g4ma,173
2kaub,101
1ubpb,122
1qnta,166
1sfe,165
1mgta,169
1qu5a,182
1g6ga,127
1nmta,392
2nmta,422
1bndb,108
1bet,107
1bnda,109
1b98m,114
1hcnb,110
1fl7b,107
1cr5a,178
1qcsa,190
1kao,167
1guaa,167
5p21,166
1mh1,183
1ftn,177
1etu,178
1a4ra,190
1zbda,176
1cy9a,245
1i7da,272
1fnf2,91
1fnf3,89
1fnf1,94
1fnf4,94
1ten,89
1cfb1,100
1cto,109
1ebpa2,102
3hhrb2,104
1boy2,107
1boy1,104
1cfb2,105
1ebpa1,97
3hhrb1,91
1eo6a,116
1gnua,117
1gqpa,180
1jhja,161
1a3h,300
1egza,291
1bqca,302
1edg,380
1ceo,332
1ecea,358
1hvxa,90
1vjs,89
2aaa,95
7taa,95
1gjwa,64
1smaa,83
1uok,79
1g5aa,74
1bvza,83
1ciu,89
1qhpa,88
1pama,90
1d3ca,90
1cgt,88
1cyg,89
1bag,78
1smd,93
1hx0a,93
1jae,93
1g94a,94
1avaa,57
1mtyd,512
1mhyd,510
1mabb,477
1maba,501
1skye,470
1skyb,479
1h7sa,317
1b63a,333
1df6a,30
1bh4,30
1k48a,29
1bg2,323
2kina,338
3kar,323
2ncda,358
1fs1b,116
1vcbb,88
1chc,59
1bor,56
1rmd,61
2eiaa,130
1ak4c,145
1flia,98
2stwa,96
1puee,88
1bc8c,93
1bcfa,157
1jgca,160
1c44a,123
1ikta,115
1kapp,470
1sat,468
1a17,159
1elwa,117
1elra,128
1e96b,185
1fcha,186
1ihga,145
1dp0a,207
1bhga,204
1tum,129
1f3ya,165
1j54a,174
1fxxa,190
1b43a,339
1a77,315
1kgsa,115
1b00a,122
1dz3a,108
1nat,119
1tmy,118
1a2oa,133
1qkka,121
1ntr,120
1dbwa,123
1jbea,126
1a04a,124
1i3ca,142
1dcf,122
1dlc,584
1ciy,577
1eyva,131
1ey1a,139
1hsta,74
1ghc,75
1qsaa,168
154l,185
1fv1b,92
1d5zb,92
1a6ab,88
1fngb,83
1es0b,87
1iakb,87
2iadb,89
1hdmb,85
2iada,56
1iaka,82
1fnga,82
1fv1a,79
1hdma,81
1qa6a,67
1mmsa,70
1cfe,135
1qnxa,209
1dnla,195
1ci0a,205
1ef1a,83
1gc7a,87
1gg3a,81
1ef1a,96
1gg3a,92
1d5va,94
2hfh,93
1e17a,90
2eifa,133
1bkb,132
1cjma,223
1aqua,281
1efha,281
1fmja,342
1nsta,282
1jsg,111
1a1x,106
3mina,468
1qh8a,478
1mioa,525
3minb,491
1qh8b,519
1miob,457
1kpka,450
1kpla,430
1i50f,84
1qkla,127
1epwa,530
3btaa,528
1iala,427
1bk5b,422
3bct,444
1mvha,269
1ml9a,250
5pnt,157
1dg9a,157
1d1qa,159
1ixda,104
1lpla,95
1a99a,341
1pot,322
1fepa,669
1by5a,697
1jb0e,69
1qp3a,70
1psf,69
1quza,34
2pta,35
1qkya,38
1txm,34
2bmt,36
1big,36
1mtx,39
1sxm,39
1agt,38
2ktx,38
1bkt,37
1sco,38
1hp2a,37
1lgla,36
1tsk,35
1c56a,40
1cmr,31
1scy,31
1pnh,31
1sis,35
1chl,36
1cp3a,232
1bmq,255
1g19a,251
2reb,243
1pvl,298
3lkfa,292
7ahla,293
1kija,172
1ei1a,172
3rdn,73
1msi,66
1ops,64
1lci,519
1amua,509
2tpra,482
1ndaa,481
3grs,461
1gera,448
1ojt,482
1ebda,455
3lada,472
1lpfa,472
1lvl,458
1npx,447
1trb,316
1bgya,446
1bgyb,419
1fjge,150
1pkp,145
1bjt,469
1ab4,477
1wer,324
1nf1a,259
1rsy,126
1a25a,132
1djxa,132
1vna,65
2sn3,65
2b3ca,64
1cn2,66
1aho,64
1lqq,64
1nrb,63
1bmr,67
1ijxa,125
1ijya,122
1unaa,122
1msc,129
1frsa,129
1qbea,123
2mbr,142
1hska,109
1kzla2,109
1i8da2,113
1kzla1,93
1i8da1,93
1jj2f,119
1e7ka,125
1cn9a,104
2cyha,164
1cyna,178
2rmca,182
1clh,166
1lopa,164
1a58,177
1diia,515
1vaoa,550
1f0xa,502
1i19a,541
1nbaa,236
1yaca,204
1b7yb,113
1gd7a,109
1fl0a,106
1k5db,146
1rrpb,134
1aie,31
1a1ua,29
1hx1b,112
1i6za,135
1rbla,139
1gk8a,140
1bxna,128
1bwva,142
1geha,124
5ruba,123
2fn2,59
1pdc,45
1e79g,263
1fs0g,219
1cz5a,185
1e32a,177
1kful,209
1kxra,188
1onra,316
1f05a,322
1cuk,190
1bvsf,182
1eexb,178
1iwpb,184
1i1qa,512
1i7qa,517
1qdla,415
1qba,137
1hp5a,143
1oyc,399
2tmda,340
2pola2,122
2pola1,122
2pola3,122
1lyqa,101
1m42a,102
1as8a,336
1bq5,333
1nif,333
1cmxa,214
1uch,206
1mrob,255
1e6vb,253
1e6yb,248
1pdkb,149
1qunb,121
1d09b,153
2atcb,152
1iq4a,179
1jj2d,140
1vrta,232
1mml,251
1ril,147
1rnh,151
1hrha,126
1dosa,358
1gvfa,273
1jq5a,366
1kq3a,364
1k4ia,216
1g57a,205
1g8fa,510
1i2da,572
1kful,354
1kxra,320
1bxda,161
1b3qa,175
1tme,770
2mev,809
1bbt,667
1r1a,796
4rhv,807
2plv,859
1dj3a,432
1dj2a,429
1qf5a,431
3cox,501
1b4va,498
1cf3a,581
1gpea,587
1ju3a,570
1lnsa,599
1qo2a,238
1thfd,253
1m0wa,374
2hgsa,370
1d0ia,150
2dhqa,136
1ofga,162
1gcua,118
1voka,192
1ytba,180
1cdwa,179
1aisa,181
1lria,98
1ljpa,98
1gk8a,324
8ruca,327
1rbla,328
1bxna,317
1bwva,329
1geha,303
5ruba,313
1ycqa,88
1ycra,85
1bjoa,360
1bt4a,361
1tie,167
1wba,171
1avwb,173
1avac,181
4wbca,179
1gz0a,77
1ipaa,100
1e91a,85
1g1eb,89
1lqc,55
1qpza,57
1uxd,59
1aoic,96
1aoia,77
1aoid,75
1aoib,83
1f3ta,378
7odca,387
1k25a,61
1qmea,61
1umua,103
1f39a,101
1frfs,261
2frva,261
1e3da,262
1h2rs,267
1cc1s,275
1eqfa1,139
1eqfa2,128
1f68a,103
1e6ia,110
1fipa,73
1ntca,91
1ah6,213
1yer,207
1mroc,247
1e6vc,248
1e6yc,246
1cb1,78
4icb,76
1cnpa,90
1mho,88
1a4pa,92
1psra,100
1evua,318
1g0da,321
1bl0a2,62
1d5ya2,65
1bl0a1,54
1d5ya1,54
1c8ca,64
1azpa,66
1r1ba,56
1fyja,57
1maha,534
2ace,528
1clea,534
1trh,534
1thg,543
2bce,534
1exja,118
1jbga,106
1kpha,283
1kpia,291
1jqka,610
1jjya,633
1hfh2,57
1hfh1,63
1vvd2,60
1vvd1,58
1ad1a,264
1ajz,282
1h83a,347
1f8sa,369
1dbta,237
1dqwa,267
1d0na2,127
1d0na1,121
1svr,94
1yagg,125
2vil,126
1f0ka,351
1iira,382
1pca,94
1pyta,94
1aye,94
1nsa,89
1a3qa,285
1nfka,312
3seb,238
1ste,237
1bxta,222
1esfa,229
1an8,206
3tss,190
1ecpa,237
1pbn,289
1ula,289
1uaaa,636
1pjr,623
3pmga,561
1kfqa,571
1kit1,192
1kit2,197
1lm0a,101
1liza,114
1d06a,130
1drma,119
3pyp,125
1qtsa,114
1e42a,113
1apa,261
1qcia,262
1abra,251
1fmp,267
1mrj,247
1mrg,246
1cf5a,249
1fa0a,349
1f5aa,341
1kild,66
1l4ad,75
5daaa,277
1a3ga,295
1lm7a,238
1lm5a,189
1gfla,229
1ggxa,216
1gpb,823
1ygpa,861
1ahpa,796
1bhta,92
1hkya,86
1d2ka,62
1edqa,73
1e9la,71
1e15a,88
1edl,56
1deeg,51
1fc2c,43
1dyka1,189
1dyka2,185
1d2sa,170
1c4ra,180
1l1ca,55
1auua,55
1ewqa,116
1e3ma,111
1cb8a,310
1egua,368
2chr,370
1muca,361
2mnr,357
1cmza,128
1agre,128
1fqia,133
1dk8a,147
1aun,208
1du5a,206
1thw,207
7rsa,124
1bsr,125
1rra,124
1b1ia,122
1agi,125
1bc4,110
1a3aa,145
1a6ja,150
2mrb,31
2mhu,30
2mrt,30
1ofga,160
1gcua,128
1jeta,517
1dpe,507
1b0ua,257
1f3oa,225
1g291,240
1g6ha,254
1f2ua,294
1e69a,263
1dcs,279
1bk0,329
1bdfa,226
1i6va,224
1qs0a,395
1dtwa,382
1gifa,115
1mfia,114
1dpta,117
1qpg,415
1php,394
13pka,415
1vpe,398
1f1ma,162
1g5za,164
1tig,88
2ifea,91
1dbh,204
1by1a,209
1noza,346
1clqa,377
1jg8a,342
1b9ia,384
1qu6a2,89
1qu6a1,90
1stu,68
1ju3a,347
1lnsa,386
1pvda,529
1poxa,542
1bfd,523
1zpda,565
1dcja,81
1jdqa,98
1bgyf,106
1ezvf,125
1qr6a,537
1llqa,599
1isia,250
1lbea,250
1tih,53
4sgbi,51
1amp,291
1xjo,272
1cg2a,277
2gnka,95
2pii,112
1ptf,87
2hid,87
1poh,85
1pch,88
1ka5a,88
1skz2,52
1skz1,52
1bx7,51
1ps2,60
2pspa2,49
2pspa1,56
1d09b,100
2atcb,100
1fyha1,125
1d9ca,121
1b7ba,307
1e19a,313
1tafa,68
1tafb,70
1chl,36
1sis,35
1pnh,31
1m2oa,718
1m2vb,748
1bgyg,81
1bccg,78
1ezvg,93
1llwa,422
1ea0a,421
1f0za,66
1fm0d,81
1jsba,70
1g24a,210
1qs1a2,197
1qs1a1,205
1gk8a,464
8ruca,466
1rbla,467
1bxna,445
1bwva,471
1geha,427
5ruba,436
1xika,340
1xsm,288
1r2fa,283
1bbr,260
1ppb,259
1hcga,237
1kigh,241
1fxya,228
2ptn,223
1mcta,223
1trma,223
1a0ja,223
2tbs,222
1ab9,228
1ton,228
2pka,232
1npma,224
1azza,226
3est,240
1a0la,244
1lmwb,248
1a5ia,265
1a5ha,252
1fuja,221
1hnee,218
1a7s,222
3rp2a,224
1klt,226
1dfpa,228
1sgt,223
1czta,160
1d7pm,159
1a7ge,82
1by9,72
2bopa,85
3pfla,759
1b8ba,533
